,0
13358,02-09-2024 14:05:00
13359,02-09-2024 14:10:00
13360,02-09-2024 14:15:00
13361,02-09-2024 14:20:00
13362,02-09-2024 14:25:00
13363,02-09-2024 14:30:00
13364,02-09-2024 14:35:00
13365,02-09-2024 14:40:00
13366,02-09-2024 14:45:00
13367,02-09-2024 14:50:00
13368,02-09-2024 14:55:00
13369,02-09-2024 15:00:00
13370,02-09-2024 15:05:00
13371,02-09-2024 15:10:00
13372,02-09-2024 15:15:00
13373,02-09-2024 15:20:00
13374,02-09-2024 15:25:00
13375,03-09-2024 09:15:00
13376,03-09-2024 09:20:00
13377,03-09-2024 09:25:00
13378,03-09-2024 09:30:00
13379,03-09-2024 09:35:00
13380,03-09-2024 09:40:00
13381,03-09-2024 09:45:00
13382,03-09-2024 09:50:00
13383,03-09-2024 09:55:00
13384,03-09-2024 10:00:00
13385,03-09-2024 10:05:00
13386,03-09-2024 10:10:00
13387,03-09-2024 10:15:00
13388,03-09-2024 10:20:00
13389,03-09-2024 10:25:00
13390,03-09-2024 10:30:00
13391,03-09-2024 10:35:00
13392,03-09-2024 10:40:00
13393,03-09-2024 10:45:00
13394,03-09-2024 10:50:00
13395,03-09-2024 10:55:00
13396,03-09-2024 11:00:00
13397,03-09-2024 11:05:00
13398,03-09-2024 11:10:00
13399,03-09-2024 11:15:00
13400,03-09-2024 11:20:00
13401,03-09-2024 11:25:00
13402,03-09-2024 11:30:00
13403,03-09-2024 11:35:00
13404,03-09-2024 11:40:00
13405,03-09-2024 11:45:00
13406,03-09-2024 11:50:00
13407,03-09-2024 11:55:00
13408,03-09-2024 12:00:00
13409,03-09-2024 12:05:00
13410,03-09-2024 12:10:00
13411,03-09-2024 12:15:00
13412,03-09-2024 12:20:00
13413,03-09-2024 12:25:00
13414,03-09-2024 12:30:00
13415,03-09-2024 12:35:00
13416,03-09-2024 12:40:00
13417,03-09-2024 12:45:00
13418,03-09-2024 12:50:00
13419,03-09-2024 12:55:00
13420,03-09-2024 13:00:00
13421,03-09-2024 13:05:00
13422,03-09-2024 13:10:00
13423,03-09-2024 13:15:00
13424,03-09-2024 13:20:00
13425,03-09-2024 13:25:00
13426,03-09-2024 13:30:00
13427,03-09-2024 13:35:00
13428,03-09-2024 13:40:00
13429,03-09-2024 13:45:00
13430,03-09-2024 13:50:00
13431,03-09-2024 13:55:00
13432,03-09-2024 14:00:00
13433,03-09-2024 14:05:00
13434,03-09-2024 14:10:00
13435,03-09-2024 14:15:00
13436,03-09-2024 14:20:00
13437,03-09-2024 14:25:00
13438,03-09-2024 14:30:00
13439,03-09-2024 14:35:00
13440,03-09-2024 14:40:00
13441,03-09-2024 14:45:00
13442,03-09-2024 14:50:00
13443,03-09-2024 14:55:00
13444,03-09-2024 15:00:00
13445,03-09-2024 15:05:00
13446,03-09-2024 15:10:00
13447,03-09-2024 15:15:00
13448,03-09-2024 15:20:00
13449,03-09-2024 15:25:00
13450,04-09-2024 09:15:00
13451,04-09-2024 09:20:00
13452,04-09-2024 09:25:00
13453,04-09-2024 09:30:00
13454,04-09-2024 09:35:00
13455,04-09-2024 09:40:00
13456,04-09-2024 09:45:00
13457,04-09-2024 09:50:00
13458,04-09-2024 09:55:00
13459,04-09-2024 10:00:00
13460,04-09-2024 10:05:00
13461,04-09-2024 10:10:00
13462,04-09-2024 10:15:00
13463,04-09-2024 10:20:00
13464,04-09-2024 10:25:00
13465,04-09-2024 10:30:00
13466,04-09-2024 10:35:00
13467,04-09-2024 10:40:00
13468,04-09-2024 10:45:00
13469,04-09-2024 10:50:00
13470,04-09-2024 10:55:00
13471,04-09-2024 11:00:00
13472,04-09-2024 11:05:00
13473,04-09-2024 11:10:00
13474,04-09-2024 11:15:00
13475,04-09-2024 11:20:00
13476,04-09-2024 11:25:00
13477,04-09-2024 11:30:00
13478,04-09-2024 11:35:00
13479,04-09-2024 11:40:00
13480,04-09-2024 11:45:00
13481,04-09-2024 11:50:00
13482,04-09-2024 11:55:00
13483,04-09-2024 12:00:00
13484,04-09-2024 12:05:00
13485,04-09-2024 12:10:00
13486,04-09-2024 12:15:00
13487,04-09-2024 12:20:00
13488,04-09-2024 12:25:00
13489,04-09-2024 12:30:00
13490,04-09-2024 12:35:00
13491,04-09-2024 12:40:00
13492,04-09-2024 12:45:00
13493,04-09-2024 12:50:00
13494,04-09-2024 12:55:00
13495,04-09-2024 13:00:00
13496,04-09-2024 13:05:00
13497,04-09-2024 13:10:00
13498,04-09-2024 13:15:00
13499,04-09-2024 13:20:00
13500,04-09-2024 13:25:00
13501,04-09-2024 13:30:00
13502,04-09-2024 13:35:00
13503,04-09-2024 13:40:00
13504,04-09-2024 13:45:00
13505,04-09-2024 13:50:00
13506,04-09-2024 13:55:00
13507,04-09-2024 14:00:00
13508,04-09-2024 14:05:00
13509,04-09-2024 14:10:00
13510,04-09-2024 14:15:00
13511,04-09-2024 14:20:00
13512,04-09-2024 14:25:00
13513,04-09-2024 14:30:00
13514,04-09-2024 14:35:00
13515,04-09-2024 14:40:00
13516,04-09-2024 14:45:00
13517,04-09-2024 14:50:00
13518,04-09-2024 14:55:00
13519,04-09-2024 15:00:00
13520,04-09-2024 15:05:00
13521,04-09-2024 15:10:00
13522,04-09-2024 15:15:00
13523,04-09-2024 15:20:00
13524,04-09-2024 15:25:00
13525,05-09-2024 09:15:00
13526,05-09-2024 09:20:00
13527,05-09-2024 09:25:00
13528,05-09-2024 09:30:00
13529,05-09-2024 09:35:00
13530,05-09-2024 09:40:00
13531,05-09-2024 09:45:00
13532,05-09-2024 09:50:00
13533,05-09-2024 09:55:00
13534,05-09-2024 10:00:00
13535,05-09-2024 10:05:00
13536,05-09-2024 10:10:00
13537,05-09-2024 10:15:00
13538,05-09-2024 10:20:00
13539,05-09-2024 10:25:00
13540,05-09-2024 10:30:00
13541,05-09-2024 10:35:00
13542,05-09-2024 10:40:00
13543,05-09-2024 10:45:00
13544,05-09-2024 10:50:00
13545,05-09-2024 10:55:00
13546,05-09-2024 11:00:00
13547,05-09-2024 11:05:00
13548,05-09-2024 11:10:00
13549,05-09-2024 11:15:00
13550,05-09-2024 11:20:00
13551,05-09-2024 11:25:00
13552,05-09-2024 11:30:00
13553,05-09-2024 11:35:00
13554,05-09-2024 11:40:00
13555,05-09-2024 11:45:00
13556,05-09-2024 11:50:00
13557,05-09-2024 11:55:00
13558,05-09-2024 12:00:00
13559,05-09-2024 12:05:00
13560,05-09-2024 12:10:00
13561,05-09-2024 12:15:00
13562,05-09-2024 12:20:00
13563,05-09-2024 12:25:00
13564,05-09-2024 12:30:00
13565,05-09-2024 12:35:00
13566,05-09-2024 12:40:00
13567,05-09-2024 12:45:00
13568,05-09-2024 12:50:00
13569,05-09-2024 12:55:00
13570,05-09-2024 13:00:00
13571,05-09-2024 13:05:00
13572,05-09-2024 13:10:00
13573,05-09-2024 13:15:00
13574,05-09-2024 13:20:00
13575,05-09-2024 13:25:00
13576,05-09-2024 13:30:00
13577,05-09-2024 13:35:00
13578,05-09-2024 13:40:00
13579,05-09-2024 13:45:00
13580,05-09-2024 13:50:00
13581,05-09-2024 13:55:00
13582,05-09-2024 14:00:00
13583,05-09-2024 14:05:00
13584,05-09-2024 14:10:00
13585,05-09-2024 14:15:00
13586,05-09-2024 14:20:00
13587,05-09-2024 14:25:00
13588,05-09-2024 14:30:00
13589,05-09-2024 14:35:00
13590,05-09-2024 14:40:00
13591,05-09-2024 14:45:00
13592,05-09-2024 14:50:00
13593,05-09-2024 14:55:00
13594,05-09-2024 15:00:00
13595,05-09-2024 15:05:00
13596,05-09-2024 15:10:00
13597,05-09-2024 15:15:00
13598,05-09-2024 15:20:00
13599,05-09-2024 15:25:00
13600,06-09-2024 09:15:00
13601,06-09-2024 09:20:00
13602,06-09-2024 09:25:00
13603,06-09-2024 09:30:00
13604,06-09-2024 09:35:00
13605,06-09-2024 09:40:00
13606,06-09-2024 09:45:00
13607,06-09-2024 09:50:00
13608,06-09-2024 09:55:00
13609,06-09-2024 10:00:00
13610,06-09-2024 10:05:00
13611,06-09-2024 10:10:00
13612,06-09-2024 10:15:00
13613,06-09-2024 10:20:00
13614,06-09-2024 10:25:00
13615,06-09-2024 10:30:00
13616,06-09-2024 10:35:00
13617,06-09-2024 10:40:00
13618,06-09-2024 10:45:00
13619,06-09-2024 10:50:00
13620,06-09-2024 10:55:00
13621,06-09-2024 11:00:00
13622,06-09-2024 11:05:00
13623,06-09-2024 11:10:00
13624,06-09-2024 11:15:00
13625,06-09-2024 11:20:00
13626,06-09-2024 11:25:00
13627,06-09-2024 11:30:00
13628,06-09-2024 11:35:00
13629,06-09-2024 11:40:00
13630,06-09-2024 11:45:00
13631,06-09-2024 11:50:00
13632,06-09-2024 11:55:00
13633,06-09-2024 12:00:00
13634,06-09-2024 12:05:00
13635,06-09-2024 12:10:00
13636,06-09-2024 12:15:00
13637,06-09-2024 12:20:00
13638,06-09-2024 12:25:00
13639,06-09-2024 12:30:00
13640,06-09-2024 12:35:00
13641,06-09-2024 12:40:00
13642,06-09-2024 12:45:00
13643,06-09-2024 12:50:00
13644,06-09-2024 12:55:00
13645,06-09-2024 13:00:00
13646,06-09-2024 13:05:00
13647,06-09-2024 13:10:00
13648,06-09-2024 13:15:00
13649,06-09-2024 13:20:00
13650,06-09-2024 13:25:00
13651,06-09-2024 13:30:00
13652,06-09-2024 13:35:00
13653,06-09-2024 13:40:00
13654,06-09-2024 13:45:00
13655,06-09-2024 13:50:00
13656,06-09-2024 13:55:00
13657,06-09-2024 14:00:00
13658,06-09-2024 14:05:00
13659,06-09-2024 14:10:00
13660,06-09-2024 14:15:00
13661,06-09-2024 14:20:00
13662,06-09-2024 14:25:00
13663,06-09-2024 14:30:00
13664,06-09-2024 14:35:00
13665,06-09-2024 14:40:00
13666,06-09-2024 14:45:00
13667,06-09-2024 14:50:00
13668,06-09-2024 14:55:00
13669,06-09-2024 15:00:00
13670,06-09-2024 15:05:00
13671,06-09-2024 15:10:00
13672,06-09-2024 15:15:00
13673,06-09-2024 15:20:00
13674,06-09-2024 15:25:00
13675,09-09-2024 09:15:00
13676,09-09-2024 09:20:00
13677,09-09-2024 09:25:00
13678,09-09-2024 09:30:00
13679,09-09-2024 09:35:00
13680,09-09-2024 09:40:00
13681,09-09-2024 09:45:00
13682,09-09-2024 09:50:00
13683,09-09-2024 09:55:00
13684,09-09-2024 10:00:00
13685,09-09-2024 10:05:00
13686,09-09-2024 10:10:00
13687,09-09-2024 10:15:00
13688,09-09-2024 10:20:00
13689,09-09-2024 10:25:00
13690,09-09-2024 10:30:00
13691,09-09-2024 10:35:00
13692,09-09-2024 10:40:00
13693,09-09-2024 10:45:00
13694,09-09-2024 10:50:00
13695,09-09-2024 10:55:00
13696,09-09-2024 11:00:00
13697,09-09-2024 11:05:00
13698,09-09-2024 11:10:00
13699,09-09-2024 11:15:00
13700,09-09-2024 11:20:00
13701,09-09-2024 11:25:00
13702,09-09-2024 11:30:00
13703,09-09-2024 11:35:00
13704,09-09-2024 11:40:00
13705,09-09-2024 11:45:00
13706,09-09-2024 11:50:00
13707,09-09-2024 11:55:00
13708,09-09-2024 12:00:00
13709,09-09-2024 12:05:00
13710,09-09-2024 12:10:00
13711,09-09-2024 12:15:00
13712,09-09-2024 12:20:00
13713,09-09-2024 12:25:00
13714,09-09-2024 12:30:00
13715,09-09-2024 12:35:00
13716,09-09-2024 12:40:00
13717,09-09-2024 12:45:00
13718,09-09-2024 12:50:00
13719,09-09-2024 12:55:00
13720,09-09-2024 13:00:00
13721,09-09-2024 13:05:00
13722,09-09-2024 13:10:00
13723,09-09-2024 13:15:00
13724,09-09-2024 13:20:00
13725,09-09-2024 13:25:00
13726,09-09-2024 13:30:00
13727,09-09-2024 13:35:00
13728,09-09-2024 13:40:00
13729,09-09-2024 13:45:00
13730,09-09-2024 13:50:00
13731,09-09-2024 13:55:00
13732,09-09-2024 14:00:00
13733,09-09-2024 14:05:00
13734,09-09-2024 14:10:00
13735,09-09-2024 14:15:00
13736,09-09-2024 14:20:00
13737,09-09-2024 14:25:00
13738,09-09-2024 14:30:00
13739,09-09-2024 14:35:00
13740,09-09-2024 14:40:00
13741,09-09-2024 14:45:00
13742,09-09-2024 14:50:00
13743,09-09-2024 14:55:00
13744,09-09-2024 15:00:00
13745,09-09-2024 15:05:00
13746,09-09-2024 15:10:00
13747,09-09-2024 15:15:00
13748,09-09-2024 15:20:00
13749,09-09-2024 15:25:00
13750,10-09-2024 09:15:00
13751,10-09-2024 09:20:00
13752,10-09-2024 09:25:00
13753,10-09-2024 09:30:00
13754,10-09-2024 09:35:00
13755,10-09-2024 09:40:00
13756,10-09-2024 09:45:00
13757,10-09-2024 09:50:00
13758,10-09-2024 09:55:00
13759,10-09-2024 10:00:00
13760,10-09-2024 10:05:00
13761,10-09-2024 10:10:00
13762,10-09-2024 10:15:00
13763,10-09-2024 10:20:00
13764,10-09-2024 10:25:00
13765,10-09-2024 10:30:00
13766,10-09-2024 10:35:00
13767,10-09-2024 10:40:00
13768,10-09-2024 10:45:00
13769,10-09-2024 10:50:00
13770,10-09-2024 10:55:00
13771,10-09-2024 11:00:00
13772,10-09-2024 11:05:00
13773,10-09-2024 11:10:00
13774,10-09-2024 11:15:00
13775,10-09-2024 11:20:00
13776,10-09-2024 11:25:00
13777,10-09-2024 11:30:00
13778,10-09-2024 11:35:00
13779,10-09-2024 11:40:00
13780,10-09-2024 11:45:00
13781,10-09-2024 11:50:00
13782,10-09-2024 11:55:00
13783,10-09-2024 12:00:00
13784,10-09-2024 12:05:00
13785,10-09-2024 12:10:00
13786,10-09-2024 12:15:00
13787,10-09-2024 12:20:00
13788,10-09-2024 12:25:00
13789,10-09-2024 12:30:00
13790,10-09-2024 12:35:00
13791,10-09-2024 12:40:00
13792,10-09-2024 12:45:00
13793,10-09-2024 12:50:00
13794,10-09-2024 12:55:00
13795,10-09-2024 13:00:00
13796,10-09-2024 13:05:00
13797,10-09-2024 13:10:00
13798,10-09-2024 13:15:00
13799,10-09-2024 13:20:00
13800,10-09-2024 13:25:00
13801,10-09-2024 13:30:00
13802,10-09-2024 13:35:00
13803,10-09-2024 13:40:00
13804,10-09-2024 13:45:00
13805,10-09-2024 13:50:00
13806,10-09-2024 13:55:00
13807,10-09-2024 14:00:00
13808,10-09-2024 14:05:00
13809,10-09-2024 14:10:00
13810,10-09-2024 14:15:00
13811,10-09-2024 14:20:00
13812,10-09-2024 14:25:00
13813,10-09-2024 14:30:00
13814,10-09-2024 14:35:00
13815,10-09-2024 14:40:00
13816,10-09-2024 14:45:00
13817,10-09-2024 14:50:00
13818,10-09-2024 14:55:00
13819,10-09-2024 15:00:00
13820,10-09-2024 15:05:00
13821,10-09-2024 15:10:00
13822,10-09-2024 15:15:00
13823,10-09-2024 15:20:00
13824,10-09-2024 15:25:00
13825,11-09-2024 09:15:00
13826,11-09-2024 09:20:00
13827,11-09-2024 09:25:00
13828,11-09-2024 09:30:00
13829,11-09-2024 09:35:00
13830,11-09-2024 09:40:00
13831,11-09-2024 09:45:00
13832,11-09-2024 09:50:00
13833,11-09-2024 09:55:00
13834,11-09-2024 10:00:00
13835,11-09-2024 10:05:00
13836,11-09-2024 10:10:00
13837,11-09-2024 10:15:00
13838,11-09-2024 10:20:00
13839,11-09-2024 10:25:00
13840,11-09-2024 10:30:00
13841,11-09-2024 10:35:00
13842,11-09-2024 10:40:00
13843,11-09-2024 10:45:00
13844,11-09-2024 10:50:00
13845,11-09-2024 10:55:00
13846,11-09-2024 11:00:00
13847,11-09-2024 11:05:00
13848,11-09-2024 11:10:00
13849,11-09-2024 11:15:00
13850,11-09-2024 11:20:00
13851,11-09-2024 11:25:00
13852,11-09-2024 11:30:00
13853,11-09-2024 11:35:00
13854,11-09-2024 11:40:00
13855,11-09-2024 11:45:00
13856,11-09-2024 11:50:00
13857,11-09-2024 11:55:00
13858,11-09-2024 12:00:00
13859,11-09-2024 12:05:00
13860,11-09-2024 12:10:00
13861,11-09-2024 12:15:00
13862,11-09-2024 12:20:00
13863,11-09-2024 12:25:00
13864,11-09-2024 12:30:00
13865,11-09-2024 12:35:00
13866,11-09-2024 12:40:00
13867,11-09-2024 12:45:00
13868,11-09-2024 12:50:00
13869,11-09-2024 12:55:00
13870,11-09-2024 13:00:00
13871,11-09-2024 13:05:00
13872,11-09-2024 13:10:00
13873,11-09-2024 13:15:00
13874,11-09-2024 13:20:00
13875,11-09-2024 13:25:00
13876,11-09-2024 13:30:00
13877,11-09-2024 13:35:00
13878,11-09-2024 13:40:00
13879,11-09-2024 13:45:00
13880,11-09-2024 13:50:00
13881,11-09-2024 13:55:00
13882,11-09-2024 14:00:00
13883,11-09-2024 14:05:00
13884,11-09-2024 14:10:00
13885,11-09-2024 14:15:00
13886,11-09-2024 14:20:00
13887,11-09-2024 14:25:00
13888,11-09-2024 14:30:00
13889,11-09-2024 14:35:00
13890,11-09-2024 14:40:00
13891,11-09-2024 14:45:00
13892,11-09-2024 14:50:00
13893,11-09-2024 14:55:00
13894,11-09-2024 15:00:00
13895,11-09-2024 15:05:00
13896,11-09-2024 15:10:00
13897,11-09-2024 15:15:00
13898,11-09-2024 15:20:00
13899,11-09-2024 15:25:00
13900,12-09-2024 09:15:00
13901,12-09-2024 09:20:00
13902,12-09-2024 09:25:00
13903,12-09-2024 09:30:00
13904,12-09-2024 09:35:00
13905,12-09-2024 09:40:00
13906,12-09-2024 09:45:00
13907,12-09-2024 09:50:00
13908,12-09-2024 09:55:00
13909,12-09-2024 10:00:00
13910,12-09-2024 10:05:00
13911,12-09-2024 10:10:00
13912,12-09-2024 10:15:00
13913,12-09-2024 10:20:00
13914,12-09-2024 10:25:00
13915,12-09-2024 10:30:00
13916,12-09-2024 10:35:00
13917,12-09-2024 10:40:00
13918,12-09-2024 10:45:00
13919,12-09-2024 10:50:00
13920,12-09-2024 10:55:00
13921,12-09-2024 11:00:00
13922,12-09-2024 11:05:00
13923,12-09-2024 11:10:00
13924,12-09-2024 11:15:00
13925,12-09-2024 11:20:00
13926,12-09-2024 11:25:00
13927,12-09-2024 11:30:00
13928,12-09-2024 11:35:00
13929,12-09-2024 11:40:00
13930,12-09-2024 11:45:00
13931,12-09-2024 11:50:00
13932,12-09-2024 11:55:00
13933,12-09-2024 12:00:00
13934,12-09-2024 12:05:00
13935,12-09-2024 12:10:00
13936,12-09-2024 12:15:00
13937,12-09-2024 12:20:00
13938,12-09-2024 12:25:00
13939,12-09-2024 12:30:00
13940,12-09-2024 12:35:00
13941,12-09-2024 12:40:00
13942,12-09-2024 12:45:00
13943,12-09-2024 12:50:00
13944,12-09-2024 12:55:00
13945,12-09-2024 13:00:00
13946,12-09-2024 13:05:00
13947,12-09-2024 13:10:00
13948,12-09-2024 13:15:00
13949,12-09-2024 13:20:00
13950,12-09-2024 13:25:00
13951,12-09-2024 13:30:00
13952,12-09-2024 13:35:00
13953,12-09-2024 13:40:00
13954,12-09-2024 13:45:00
13955,12-09-2024 13:50:00
13956,12-09-2024 13:55:00
13957,12-09-2024 14:00:00
13958,12-09-2024 14:05:00
13959,12-09-2024 14:10:00
13960,12-09-2024 14:15:00
13961,12-09-2024 14:20:00
13962,12-09-2024 14:25:00
13963,12-09-2024 14:30:00
13964,12-09-2024 14:35:00
13965,12-09-2024 14:40:00
13966,12-09-2024 14:45:00
13967,12-09-2024 14:50:00
13968,12-09-2024 14:55:00
13969,12-09-2024 15:00:00
13970,12-09-2024 15:05:00
13971,12-09-2024 15:10:00
13972,12-09-2024 15:15:00
13973,12-09-2024 15:20:00
13974,12-09-2024 15:25:00
13975,13-09-2024 09:15:00
13976,13-09-2024 09:20:00
13977,13-09-2024 09:25:00
13978,13-09-2024 09:30:00
13979,13-09-2024 09:35:00
13980,13-09-2024 09:40:00
13981,13-09-2024 09:45:00
13982,13-09-2024 09:50:00
13983,13-09-2024 09:55:00
13984,13-09-2024 10:00:00
13985,13-09-2024 10:05:00
13986,13-09-2024 10:10:00
13987,13-09-2024 10:15:00
13988,13-09-2024 10:20:00
13989,13-09-2024 10:25:00
13990,13-09-2024 10:30:00
13991,13-09-2024 10:35:00
13992,13-09-2024 10:40:00
13993,13-09-2024 10:45:00
13994,13-09-2024 10:50:00
13995,13-09-2024 10:55:00
13996,13-09-2024 11:00:00
13997,13-09-2024 11:05:00
13998,13-09-2024 11:10:00
13999,13-09-2024 11:15:00
14000,13-09-2024 11:20:00
14001,13-09-2024 11:25:00
14002,13-09-2024 11:30:00
14003,13-09-2024 11:35:00
14004,13-09-2024 11:40:00
14005,13-09-2024 11:45:00
14006,13-09-2024 11:50:00
14007,13-09-2024 11:55:00
14008,13-09-2024 12:00:00
14009,13-09-2024 12:05:00
14010,13-09-2024 12:10:00
14011,13-09-2024 12:15:00
14012,13-09-2024 12:20:00
14013,13-09-2024 12:25:00
14014,13-09-2024 12:30:00
14015,13-09-2024 12:35:00
14016,13-09-2024 12:40:00
14017,13-09-2024 12:45:00
14018,13-09-2024 12:50:00
14019,13-09-2024 12:55:00
14020,13-09-2024 13:00:00
14021,13-09-2024 13:05:00
14022,13-09-2024 13:10:00
14023,13-09-2024 13:15:00
14024,13-09-2024 13:20:00
14025,13-09-2024 13:25:00
14026,13-09-2024 13:30:00
14027,13-09-2024 13:35:00
14028,13-09-2024 13:40:00
14029,13-09-2024 13:45:00
14030,13-09-2024 13:50:00
14031,13-09-2024 13:55:00
14032,13-09-2024 14:00:00
14033,13-09-2024 14:05:00
14034,13-09-2024 14:10:00
14035,13-09-2024 14:15:00
14036,13-09-2024 14:20:00
14037,13-09-2024 14:25:00
14038,13-09-2024 14:30:00
14039,13-09-2024 14:35:00
14040,13-09-2024 14:40:00
14041,13-09-2024 14:45:00
14042,13-09-2024 14:50:00
14043,13-09-2024 14:55:00
14044,13-09-2024 15:00:00
14045,13-09-2024 15:05:00
14046,13-09-2024 15:10:00
14047,13-09-2024 15:15:00
14048,13-09-2024 15:20:00
14049,13-09-2024 15:25:00
14050,16-09-2024 09:15:00
14051,16-09-2024 09:20:00
14052,16-09-2024 09:25:00
14053,16-09-2024 09:30:00
14054,16-09-2024 09:35:00
14055,16-09-2024 09:40:00
14056,16-09-2024 09:45:00
14057,16-09-2024 09:50:00
14058,16-09-2024 09:55:00
14059,16-09-2024 10:00:00
14060,16-09-2024 10:05:00
14061,16-09-2024 10:10:00
14062,16-09-2024 10:15:00
14063,16-09-2024 10:20:00
14064,16-09-2024 10:25:00
14065,16-09-2024 10:30:00
14066,16-09-2024 10:35:00
14067,16-09-2024 10:40:00
14068,16-09-2024 10:45:00
14069,16-09-2024 10:50:00
14070,16-09-2024 10:55:00
14071,16-09-2024 11:00:00
14072,16-09-2024 11:05:00
14073,16-09-2024 11:10:00
14074,16-09-2024 11:15:00
14075,16-09-2024 11:20:00
14076,16-09-2024 11:25:00
14077,16-09-2024 11:30:00
14078,16-09-2024 11:35:00
14079,16-09-2024 11:40:00
14080,16-09-2024 11:45:00
14081,16-09-2024 11:50:00
14082,16-09-2024 11:55:00
14083,16-09-2024 12:00:00
14084,16-09-2024 12:05:00
14085,16-09-2024 12:10:00
14086,16-09-2024 12:15:00
14087,16-09-2024 12:20:00
14088,16-09-2024 12:25:00
14089,16-09-2024 12:30:00
14090,16-09-2024 12:35:00
14091,16-09-2024 12:40:00
14092,16-09-2024 12:45:00
14093,16-09-2024 12:50:00
14094,16-09-2024 12:55:00
14095,16-09-2024 13:00:00
14096,16-09-2024 13:05:00
14097,16-09-2024 13:10:00
14098,16-09-2024 13:15:00
14099,16-09-2024 13:20:00
14100,16-09-2024 13:25:00
14101,16-09-2024 13:30:00
14102,16-09-2024 13:35:00
14103,16-09-2024 13:40:00
14104,16-09-2024 13:45:00
14105,16-09-2024 13:50:00
14106,16-09-2024 13:55:00
14107,16-09-2024 14:00:00
14108,16-09-2024 14:05:00
14109,16-09-2024 14:10:00
14110,16-09-2024 14:15:00
14111,16-09-2024 14:20:00
14112,16-09-2024 14:25:00
14113,16-09-2024 14:30:00
14114,16-09-2024 14:35:00
14115,16-09-2024 14:40:00
14116,16-09-2024 14:45:00
14117,16-09-2024 14:50:00
14118,16-09-2024 14:55:00
14119,16-09-2024 15:00:00
14120,16-09-2024 15:05:00
14121,16-09-2024 15:10:00
14122,16-09-2024 15:15:00
14123,16-09-2024 15:20:00
14124,16-09-2024 15:25:00
14125,17-09-2024 09:15:00
14126,17-09-2024 09:20:00
14127,17-09-2024 09:25:00
14128,17-09-2024 09:30:00
14129,17-09-2024 09:35:00
14130,17-09-2024 09:40:00
14131,17-09-2024 09:45:00
14132,17-09-2024 09:50:00
14133,17-09-2024 09:55:00
14134,17-09-2024 10:00:00
14135,17-09-2024 10:05:00
14136,17-09-2024 10:10:00
14137,17-09-2024 10:15:00
14138,17-09-2024 10:20:00
14139,17-09-2024 10:25:00
14140,17-09-2024 10:30:00
14141,17-09-2024 10:35:00
14142,17-09-2024 10:40:00
14143,17-09-2024 10:45:00
14144,17-09-2024 10:50:00
14145,17-09-2024 10:55:00
14146,17-09-2024 11:00:00
14147,17-09-2024 11:05:00
14148,17-09-2024 11:10:00
14149,17-09-2024 11:15:00
14150,17-09-2024 11:20:00
14151,17-09-2024 11:25:00
14152,17-09-2024 11:30:00
14153,17-09-2024 11:35:00
14154,17-09-2024 11:40:00
14155,17-09-2024 11:45:00
14156,17-09-2024 11:50:00
14157,17-09-2024 11:55:00
14158,17-09-2024 12:00:00
14159,17-09-2024 12:05:00
14160,17-09-2024 12:10:00
14161,17-09-2024 12:15:00
14162,17-09-2024 12:20:00
14163,17-09-2024 12:25:00
14164,17-09-2024 12:30:00
14165,17-09-2024 12:35:00
14166,17-09-2024 12:40:00
14167,17-09-2024 12:45:00
14168,17-09-2024 12:50:00
14169,17-09-2024 12:55:00
14170,17-09-2024 13:00:00
14171,17-09-2024 13:05:00
14172,17-09-2024 13:10:00
14173,17-09-2024 13:15:00
14174,17-09-2024 13:20:00
14175,17-09-2024 13:25:00
14176,17-09-2024 13:30:00
14177,17-09-2024 13:35:00
14178,17-09-2024 13:40:00
14179,17-09-2024 13:45:00
14180,17-09-2024 13:50:00
14181,17-09-2024 13:55:00
14182,17-09-2024 14:00:00
14183,17-09-2024 14:05:00
14184,17-09-2024 14:10:00
14185,17-09-2024 14:15:00
14186,17-09-2024 14:20:00
14187,17-09-2024 14:25:00
14188,17-09-2024 14:30:00
14189,17-09-2024 14:35:00
14190,17-09-2024 14:40:00
14191,17-09-2024 14:45:00
14192,17-09-2024 14:50:00
14193,17-09-2024 14:55:00
14194,17-09-2024 15:00:00
14195,17-09-2024 15:05:00
14196,17-09-2024 15:10:00
14197,17-09-2024 15:15:00
14198,17-09-2024 15:20:00
14199,17-09-2024 15:25:00
14200,18-09-2024 09:15:00
14201,18-09-2024 09:20:00
14202,18-09-2024 09:25:00
14203,18-09-2024 09:30:00
14204,18-09-2024 09:35:00
14205,18-09-2024 09:40:00
14206,18-09-2024 09:45:00
14207,18-09-2024 09:50:00
14208,18-09-2024 09:55:00
14209,18-09-2024 10:00:00
14210,18-09-2024 10:05:00
14211,18-09-2024 10:10:00
14212,18-09-2024 10:15:00
14213,18-09-2024 10:20:00
14214,18-09-2024 10:25:00
